,filedir,S_id,label
1915,./image_patches/optimal\S15\patch15.png,S15,optimal
1916,./image_patches/optimal\S15\patch16.png,S15,optimal
1917,./image_patches/optimal\S15\patch17.png,S15,optimal
1918,./image_patches/optimal\S15\patch18.png,S15,optimal
1919,./image_patches/optimal\S15\patch19.png,S15,optimal
1920,./image_patches/optimal\S15\patch20.png,S15,optimal
1921,./image_patches/optimal\S15\patch21.png,S15,optimal
1922,./image_patches/optimal\S15\patch22.png,S15,optimal
1923,./image_patches/optimal\S15\patch23.png,S15,optimal
1924,./image_patches/optimal\S15\patch24.png,S15,optimal
1925,./image_patches/optimal\S15\patch25.png,S15,optimal
1926,./image_patches/optimal\S15\patch26.png,S15,optimal
1927,./image_patches/optimal\S15\patch27.png,S15,optimal
1928,./image_patches/optimal\S15\patch28.png,S15,optimal
1929,./image_patches/optimal\S15\patch29.png,S15,optimal
1930,./image_patches/optimal\S15\patch30.png,S15,optimal
1931,./image_patches/optimal\S15\patch31.png,S15,optimal
1932,./image_patches/optimal\S15\patch32.png,S15,optimal
1933,./image_patches/optimal\S15\patch33.png,S15,optimal
1934,./image_patches/optimal\S15\patch34.png,S15,optimal
1935,./image_patches/optimal\S15\patch35.png,S15,optimal
1936,./image_patches/optimal\S15\patch36.png,S15,optimal
1937,./image_patches/optimal\S15\patch37.png,S15,optimal
1938,./image_patches/optimal\S15\patch38.png,S15,optimal
1939,./image_patches/optimal\S15\patch39.png,S15,optimal
1940,./image_patches/optimal\S15\patch40.png,S15,optimal
1941,./image_patches/optimal\S15\patch41.png,S15,optimal
1942,./image_patches/optimal\S15\patch42.png,S15,optimal
1943,./image_patches/optimal\S15\patch43.png,S15,optimal
1944,./image_patches/optimal\S15\patch44.png,S15,optimal
1945,./image_patches/optimal\S15\patch45.png,S15,optimal
1946,./image_patches/optimal\S15\patch46.png,S15,optimal
1947,./image_patches/optimal\S15\patch47.png,S15,optimal
1948,./image_patches/optimal\S15\patch48.png,S15,optimal
1949,./image_patches/optimal\S15\patch49.png,S15,optimal
1950,./image_patches/optimal\S15\patch50.png,S15,optimal
1951,./image_patches/optimal\S15\patch51.png,S15,optimal
1952,./image_patches/optimal\S15\patch52.png,S15,optimal
1953,./image_patches/optimal\S15\patch53.png,S15,optimal
1954,./image_patches/optimal\S15\patch54.png,S15,optimal
1955,./image_patches/optimal\S15\patch55.png,S15,optimal
1956,./image_patches/optimal\S15\patch56.png,S15,optimal
1957,./image_patches/optimal\S15\patch57.png,S15,optimal
1958,./image_patches/optimal\S15\patch58.png,S15,optimal
1959,./image_patches/optimal\S15\patch59.png,S15,optimal
1960,./image_patches/optimal\S15\patch60.png,S15,optimal
1961,./image_patches/optimal\S15\patch61.png,S15,optimal
1962,./image_patches/optimal\S15\patch62.png,S15,optimal
1963,./image_patches/optimal\S15\patch63.png,S15,optimal
1964,./image_patches/optimal\S15\patch64.png,S15,optimal
1965,./image_patches/optimal\S15\patch65.png,S15,optimal
1966,./image_patches/optimal\S15\patch66.png,S15,optimal
1967,./image_patches/optimal\S15\patch67.png,S15,optimal
1968,./image_patches/optimal\S15\patch68.png,S15,optimal
1969,./image_patches/optimal\S15\patch69.png,S15,optimal
1970,./image_patches/optimal\S15\patch70.png,S15,optimal
1971,./image_patches/optimal\S15\patch71.png,S15,optimal
1972,./image_patches/optimal\S15\patch72.png,S15,optimal
1973,./image_patches/optimal\S15\patch73.png,S15,optimal
1974,./image_patches/optimal\S15\patch74.png,S15,optimal
1975,./image_patches/optimal\S15\patch75.png,S15,optimal
1976,./image_patches/optimal\S15\patch76.png,S15,optimal
1977,./image_patches/optimal\S15\patch77.png,S15,optimal
1978,./image_patches/optimal\S15\patch78.png,S15,optimal
1979,./image_patches/optimal\S15\patch79.png,S15,optimal
1980,./image_patches/optimal\S15\patch80.png,S15,optimal
1981,./image_patches/optimal\S15\patch81.png,S15,optimal
1982,./image_patches/optimal\S15\patch82.png,S15,optimal
1983,./image_patches/optimal\S15\patch83.png,S15,optimal
1984,./image_patches/optimal\S15\patch84.png,S15,optimal
1985,./image_patches/optimal\S15\patch85.png,S15,optimal
1986,./image_patches/optimal\S15\patch86.png,S15,optimal
1987,./image_patches/optimal\S15\patch87.png,S15,optimal
1988,./image_patches/optimal\S15\patch88.png,S15,optimal
1989,./image_patches/optimal\S15\patch89.png,S15,optimal
1990,./image_patches/optimal\S15\patch90.png,S15,optimal
1991,./image_patches/optimal\S15\patch91.png,S15,optimal
1992,./image_patches/optimal\S15\patch92.png,S15,optimal
1993,./image_patches/optimal\S15\patch93.png,S15,optimal
1994,./image_patches/optimal\S15\patch94.png,S15,optimal
1995,./image_patches/optimal\S15\patch95.png,S15,optimal
1996,./image_patches/optimal\S15\patch96.png,S15,optimal
1997,./image_patches/optimal\S15\patch97.png,S15,optimal
1998,./image_patches/optimal\S15\patch98.png,S15,optimal
1999,./image_patches/optimal\S15\patch99.png,S15,optimal
2000,./image_patches/optimal\S16\patch01.png,S16,optimal
2001,./image_patches/optimal\S16\patch02.png,S16,optimal
2002,./image_patches/optimal\S16\patch03.png,S16,optimal
2003,./image_patches/optimal\S16\patch04.png,S16,optimal
2004,./image_patches/optimal\S16\patch05.png,S16,optimal
2005,./image_patches/optimal\S16\patch06.png,S16,optimal
2006,./image_patches/optimal\S16\patch07.png,S16,optimal
2007,./image_patches/optimal\S16\patch08.png,S16,optimal
2008,./image_patches/optimal\S16\patch09.png,S16,optimal
2009,./image_patches/optimal\S16\patch10.png,S16,optimal
2010,./image_patches/optimal\S16\patch100.png,S16,optimal
2011,./image_patches/optimal\S16\patch101.png,S16,optimal
2012,./image_patches/optimal\S16\patch102.png,S16,optimal
2013,./image_patches/optimal\S16\patch103.png,S16,optimal
2014,./image_patches/optimal\S16\patch104.png,S16,optimal
2015,./image_patches/optimal\S16\patch105.png,S16,optimal
2016,./image_patches/optimal\S16\patch106.png,S16,optimal
2017,./image_patches/optimal\S16\patch107.png,S16,optimal
2018,./image_patches/optimal\S16\patch108.png,S16,optimal
2019,./image_patches/optimal\S16\patch109.png,S16,optimal
2020,./image_patches/optimal\S16\patch11.png,S16,optimal
2021,./image_patches/optimal\S16\patch110.png,S16,optimal
2022,./image_patches/optimal\S16\patch111.png,S16,optimal
2023,./image_patches/optimal\S16\patch112.png,S16,optimal
2024,./image_patches/optimal\S16\patch113.png,S16,optimal
2025,./image_patches/optimal\S16\patch114.png,S16,optimal
2026,./image_patches/optimal\S16\patch115.png,S16,optimal
2027,./image_patches/optimal\S16\patch12.png,S16,optimal
2028,./image_patches/optimal\S16\patch13.png,S16,optimal
2029,./image_patches/optimal\S16\patch14.png,S16,optimal
2030,./image_patches/optimal\S16\patch15.png,S16,optimal
2031,./image_patches/optimal\S16\patch16.png,S16,optimal
2032,./image_patches/optimal\S16\patch17.png,S16,optimal
2033,./image_patches/optimal\S16\patch18.png,S16,optimal
2034,./image_patches/optimal\S16\patch19.png,S16,optimal
2035,./image_patches/optimal\S16\patch20.png,S16,optimal
2036,./image_patches/optimal\S16\patch21.png,S16,optimal
2037,./image_patches/optimal\S16\patch22.png,S16,optimal
2038,./image_patches/optimal\S16\patch23.png,S16,optimal
2039,./image_patches/optimal\S16\patch24.png,S16,optimal
2040,./image_patches/optimal\S16\patch25.png,S16,optimal
2041,./image_patches/optimal\S16\patch26.png,S16,optimal
2042,./image_patches/optimal\S16\patch27.png,S16,optimal
2043,./image_patches/optimal\S16\patch28.png,S16,optimal
2044,./image_patches/optimal\S16\patch29.png,S16,optimal
2045,./image_patches/optimal\S16\patch30.png,S16,optimal
2046,./image_patches/optimal\S16\patch31.png,S16,optimal
2047,./image_patches/optimal\S16\patch32.png,S16,optimal
2048,./image_patches/optimal\S16\patch33.png,S16,optimal
2049,./image_patches/optimal\S16\patch34.png,S16,optimal
2050,./image_patches/optimal\S16\patch35.png,S16,optimal
2051,./image_patches/optimal\S16\patch36.png,S16,optimal
2052,./image_patches/optimal\S16\patch37.png,S16,optimal
2053,./image_patches/optimal\S16\patch38.png,S16,optimal
2054,./image_patches/optimal\S16\patch39.png,S16,optimal
2055,./image_patches/optimal\S16\patch40.png,S16,optimal
2056,./image_patches/optimal\S16\patch41.png,S16,optimal
2057,./image_patches/optimal\S16\patch42.png,S16,optimal
2058,./image_patches/optimal\S16\patch43.png,S16,optimal
2059,./image_patches/optimal\S16\patch44.png,S16,optimal
2060,./image_patches/optimal\S16\patch45.png,S16,optimal
2061,./image_patches/optimal\S16\patch46.png,S16,optimal
2062,./image_patches/optimal\S16\patch47.png,S16,optimal
2063,./image_patches/optimal\S16\patch48.png,S16,optimal
2064,./image_patches/optimal\S16\patch49.png,S16,optimal
2065,./image_patches/optimal\S16\patch50.png,S16,optimal
2066,./image_patches/optimal\S16\patch51.png,S16,optimal
2067,./image_patches/optimal\S16\patch52.png,S16,optimal
2068,./image_patches/optimal\S16\patch53.png,S16,optimal
2069,./image_patches/optimal\S16\patch54.png,S16,optimal
2070,./image_patches/optimal\S16\patch55.png,S16,optimal
2071,./image_patches/optimal\S16\patch56.png,S16,optimal
2072,./image_patches/optimal\S16\patch57.png,S16,optimal
2073,./image_patches/optimal\S16\patch58.png,S16,optimal
2074,./image_patches/optimal\S16\patch59.png,S16,optimal
2075,./image_patches/optimal\S16\patch60.png,S16,optimal
2076,./image_patches/optimal\S16\patch61.png,S16,optimal
2077,./image_patches/optimal\S16\patch62.png,S16,optimal
2078,./image_patches/optimal\S16\patch63.png,S16,optimal
2079,./image_patches/optimal\S16\patch64.png,S16,optimal
2080,./image_patches/optimal\S16\patch65.png,S16,optimal
2081,./image_patches/optimal\S16\patch66.png,S16,optimal
2082,./image_patches/optimal\S16\patch67.png,S16,optimal
2083,./image_patches/optimal\S16\patch68.png,S16,optimal
2084,./image_patches/optimal\S16\patch69.png,S16,optimal
2085,./image_patches/optimal\S16\patch70.png,S16,optimal
2086,./image_patches/optimal\S16\patch71.png,S16,optimal
2087,./image_patches/optimal\S16\patch72.png,S16,optimal
2088,./image_patches/optimal\S16\patch73.png,S16,optimal
2089,./image_patches/optimal\S16\patch74.png,S16,optimal
2090,./image_patches/optimal\S16\patch75.png,S16,optimal
2091,./image_patches/optimal\S16\patch76.png,S16,optimal
2092,./image_patches/optimal\S16\patch77.png,S16,optimal
2093,./image_patches/optimal\S16\patch78.png,S16,optimal
2094,./image_patches/optimal\S16\patch79.png,S16,optimal
2095,./image_patches/optimal\S16\patch80.png,S16,optimal
2096,./image_patches/optimal\S16\patch81.png,S16,optimal
2097,./image_patches/optimal\S16\patch82.png,S16,optimal
2098,./image_patches/optimal\S16\patch83.png,S16,optimal
2099,./image_patches/optimal\S16\patch84.png,S16,optimal
2100,./image_patches/optimal\S16\patch85.png,S16,optimal
2101,./image_patches/optimal\S16\patch86.png,S16,optimal
2102,./image_patches/optimal\S16\patch87.png,S16,optimal
2103,./image_patches/optimal\S16\patch88.png,S16,optimal
2104,./image_patches/optimal\S16\patch89.png,S16,optimal
2105,./image_patches/optimal\S16\patch90.png,S16,optimal
2106,./image_patches/optimal\S16\patch91.png,S16,optimal
2107,./image_patches/optimal\S16\patch92.png,S16,optimal
2108,./image_patches/optimal\S16\patch93.png,S16,optimal
2109,./image_patches/optimal\S16\patch94.png,S16,optimal
2110,./image_patches/optimal\S16\patch95.png,S16,optimal
2111,./image_patches/optimal\S16\patch96.png,S16,optimal
2112,./image_patches/optimal\S16\patch97.png,S16,optimal
2113,./image_patches/optimal\S16\patch98.png,S16,optimal
2114,./image_patches/optimal\S16\patch99.png,S16,optimal
2115,./image_patches/optimal\S17\patch01.png,S17,optimal
2116,./image_patches/optimal\S17\patch02.png,S17,optimal
2117,./image_patches/optimal\S17\patch03.png,S17,optimal
2118,./image_patches/optimal\S17\patch04.png,S17,optimal
2119,./image_patches/optimal\S17\patch05.png,S17,optimal
2120,./image_patches/optimal\S17\patch06.png,S17,optimal
2121,./image_patches/optimal\S17\patch07.png,S17,optimal
2122,./image_patches/optimal\S17\patch08.png,S17,optimal
2123,./image_patches/optimal\S17\patch09.png,S17,optimal
2124,./image_patches/optimal\S17\patch10.png,S17,optimal
2125,./image_patches/optimal\S17\patch100.png,S17,optimal
2126,./image_patches/optimal\S17\patch101.png,S17,optimal
2127,./image_patches/optimal\S17\patch102.png,S17,optimal
2128,./image_patches/optimal\S17\patch103.png,S17,optimal
2129,./image_patches/optimal\S17\patch104.png,S17,optimal
2130,./image_patches/optimal\S17\patch105.png,S17,optimal
2131,./image_patches/optimal\S17\patch106.png,S17,optimal
2132,./image_patches/optimal\S17\patch107.png,S17,optimal
2133,./image_patches/optimal\S17\patch108.png,S17,optimal
2134,./image_patches/optimal\S17\patch109.png,S17,optimal
2135,./image_patches/optimal\S17\patch11.png,S17,optimal
2136,./image_patches/optimal\S17\patch110.png,S17,optimal
2137,./image_patches/optimal\S17\patch111.png,S17,optimal
2138,./image_patches/optimal\S17\patch112.png,S17,optimal
2139,./image_patches/optimal\S17\patch113.png,S17,optimal
2140,./image_patches/optimal\S17\patch114.png,S17,optimal
2141,./image_patches/optimal\S17\patch115.png,S17,optimal
2142,./image_patches/optimal\S17\patch116.png,S17,optimal
2143,./image_patches/optimal\S17\patch117.png,S17,optimal
2144,./image_patches/optimal\S17\patch118.png,S17,optimal
2145,./image_patches/optimal\S17\patch119.png,S17,optimal
2146,./image_patches/optimal\S17\patch12.png,S17,optimal
2147,./image_patches/optimal\S17\patch120.png,S17,optimal
2148,./image_patches/optimal\S17\patch121.png,S17,optimal
2149,./image_patches/optimal\S17\patch122.png,S17,optimal
2150,./image_patches/optimal\S17\patch123.png,S17,optimal
2151,./image_patches/optimal\S17\patch124.png,S17,optimal
2152,./image_patches/optimal\S17\patch125.png,S17,optimal
2153,./image_patches/optimal\S17\patch13.png,S17,optimal
2154,./image_patches/optimal\S17\patch14.png,S17,optimal
2155,./image_patches/optimal\S17\patch15.png,S17,optimal
2156,./image_patches/optimal\S17\patch16.png,S17,optimal
2157,./image_patches/optimal\S17\patch17.png,S17,optimal
2158,./image_patches/optimal\S17\patch18.png,S17,optimal
2159,./image_patches/optimal\S17\patch19.png,S17,optimal
2160,./image_patches/optimal\S17\patch20.png,S17,optimal
2161,./image_patches/optimal\S17\patch21.png,S17,optimal
2162,./image_patches/optimal\S17\patch22.png,S17,optimal
2163,./image_patches/optimal\S17\patch23.png,S17,optimal
2164,./image_patches/optimal\S17\patch24.png,S17,optimal
2165,./image_patches/optimal\S17\patch25.png,S17,optimal
2166,./image_patches/optimal\S17\patch26.png,S17,optimal
2167,./image_patches/optimal\S17\patch27.png,S17,optimal
2168,./image_patches/optimal\S17\patch28.png,S17,optimal
2169,./image_patches/optimal\S17\patch29.png,S17,optimal
2170,./image_patches/optimal\S17\patch30.png,S17,optimal
2171,./image_patches/optimal\S17\patch31.png,S17,optimal
2172,./image_patches/optimal\S17\patch32.png,S17,optimal
2173,./image_patches/optimal\S17\patch33.png,S17,optimal
2174,./image_patches/optimal\S17\patch34.png,S17,optimal
2175,./image_patches/optimal\S17\patch35.png,S17,optimal
2176,./image_patches/optimal\S17\patch36.png,S17,optimal
2177,./image_patches/optimal\S17\patch37.png,S17,optimal
2178,./image_patches/optimal\S17\patch38.png,S17,optimal
2179,./image_patches/optimal\S17\patch39.png,S17,optimal
2180,./image_patches/optimal\S17\patch40.png,S17,optimal
2181,./image_patches/optimal\S17\patch41.png,S17,optimal
2182,./image_patches/optimal\S17\patch42.png,S17,optimal
2183,./image_patches/optimal\S17\patch43.png,S17,optimal
2184,./image_patches/optimal\S17\patch44.png,S17,optimal
2185,./image_patches/optimal\S17\patch45.png,S17,optimal
2186,./image_patches/optimal\S17\patch46.png,S17,optimal
2187,./image_patches/optimal\S17\patch47.png,S17,optimal
2188,./image_patches/optimal\S17\patch48.png,S17,optimal
2189,./image_patches/optimal\S17\patch49.png,S17,optimal
2190,./image_patches/optimal\S17\patch50.png,S17,optimal
2191,./image_patches/optimal\S17\patch51.png,S17,optimal
2192,./image_patches/optimal\S17\patch52.png,S17,optimal
2193,./image_patches/optimal\S17\patch53.png,S17,optimal
2194,./image_patches/optimal\S17\patch54.png,S17,optimal
2195,./image_patches/optimal\S17\patch55.png,S17,optimal
2196,./image_patches/optimal\S17\patch56.png,S17,optimal
2197,./image_patches/optimal\S17\patch57.png,S17,optimal
2198,./image_patches/optimal\S17\patch58.png,S17,optimal
2199,./image_patches/optimal\S17\patch59.png,S17,optimal
2200,./image_patches/optimal\S17\patch60.png,S17,optimal
2201,./image_patches/optimal\S17\patch61.png,S17,optimal
2202,./image_patches/optimal\S17\patch62.png,S17,optimal
2203,./image_patches/optimal\S17\patch63.png,S17,optimal
2204,./image_patches/optimal\S17\patch64.png,S17,optimal
2205,./image_patches/optimal\S17\patch65.png,S17,optimal
2206,./image_patches/optimal\S17\patch66.png,S17,optimal
2207,./image_patches/optimal\S17\patch67.png,S17,optimal
2208,./image_patches/optimal\S17\patch68.png,S17,optimal
2209,./image_patches/optimal\S17\patch69.png,S17,optimal
2210,./image_patches/optimal\S17\patch70.png,S17,optimal
2211,./image_patches/optimal\S17\patch71.png,S17,optimal
2212,./image_patches/optimal\S17\patch72.png,S17,optimal
2213,./image_patches/optimal\S17\patch73.png,S17,optimal
2214,./image_patches/optimal\S17\patch74.png,S17,optimal
2215,./image_patches/optimal\S17\patch75.png,S17,optimal
2216,./image_patches/optimal\S17\patch76.png,S17,optimal
2217,./image_patches/optimal\S17\patch77.png,S17,optimal
2218,./image_patches/optimal\S17\patch78.png,S17,optimal
2219,./image_patches/optimal\S17\patch79.png,S17,optimal
2220,./image_patches/optimal\S17\patch80.png,S17,optimal
2221,./image_patches/optimal\S17\patch81.png,S17,optimal
