,filedir,S_id,label
1493,./image_patches/low\S11\patch85.png,S11,low
2929,./image_patches/optimal\S23\patch175.png,S23,optimal
4022,./image_patches/high\S28\patch35.png,S28,high
4393,./image_patches/high\S31\patch22.png,S31,high
2320,./image_patches/optimal\S18\patch55.png,S18,optimal
4737,./image_patches/high\S34\patch100.png,S34,high
1391,./image_patches/low\S11\patch101.png,S11,low
5,./image_patches/low\S01\patch06.png,S01,low
2874,./image_patches/optimal\S23\patch125.png,S23,optimal
2614,./image_patches/optimal\S21\patch10.png,S21,optimal
4041,./image_patches/high\S28\patch54.png,S28,high
2368,./image_patches/optimal\S19\patch04.png,S19,optimal
2551,./image_patches/optimal\S20\patch46.png,S20,optimal
2745,./image_patches/optimal\S22\patch114.png,S22,optimal
1693,./image_patches/low\S13\patch33.png,S13,low
1140,./image_patches/low\S09\patch88.png,S09,low
872,./image_patches/low\S07\patch76.png,S07,low
1469,./image_patches/low\S11\patch61.png,S11,low
1390,./image_patches/low\S11\patch100.png,S11,low
3999,./image_patches/high\S28\patch128.png,S28,high
3993,./image_patches/high\S28\patch122.png,S28,high
2245,./image_patches/optimal\S18\patch06.png,S18,optimal
1527,./image_patches/low\S12\patch109.png,S12,low
1370,./image_patches/low\S10\patch90.png,S10,low
2292,./image_patches/optimal\S18\patch27.png,S18,optimal
515,./image_patches/low\S05\patch04.png,S05,low
2194,./image_patches/optimal\S17\patch54.png,S17,optimal
867,./image_patches/low\S07\patch71.png,S07,low
4448,./image_patches/high\S31\patch77.png,S31,high
4269,./image_patches/high\S30\patch26.png,S30,high
4149,./image_patches/high\S29\patch34.png,S29,high
3545,./image_patches/high\S26\patch135.png,S26,high
496,./image_patches/low\S04\patch84.png,S04,low
4617,./image_patches/high\S33\patch108.png,S33,high
451,./image_patches/low\S04\patch39.png,S04,low
3020,./image_patches/optimal\S23\patch79.png,S23,optimal
2434,./image_patches/optimal\S19\patch45.png,S19,optimal
2948,./image_patches/optimal\S23\patch192.png,S23,optimal
158,./image_patches/low\S02\patch119.png,S02,low
38,./image_patches/low\S01\patch126.png,S01,low
3005,./image_patches/optimal\S23\patch64.png,S23,optimal
4589,./image_patches/high\S32\patch90.png,S32,high
517,./image_patches/low\S05\patch06.png,S05,low
507,./image_patches/low\S04\patch95.png,S04,low
2099,./image_patches/optimal\S16\patch84.png,S16,optimal
60,./image_patches/low\S01\patch32.png,S01,low
1001,./image_patches/low\S08\patch77.png,S08,low
1219,./image_patches/low\S10\patch152.png,S10,low
4006,./image_patches/high\S28\patch19.png,S28,high
697,./image_patches/low\S06\patch29.png,S06,low
1562,./image_patches/low\S12\patch28.png,S12,low
4603,./image_patches/high\S33\patch05.png,S33,high
749,./image_patches/low\S06\patch81.png,S06,low
2394,./image_patches/optimal\S19\patch118.png,S19,optimal
2324,./image_patches/optimal\S18\patch59.png,S18,optimal
2851,./image_patches/optimal\S23\patch104.png,S23,optimal
2463,./image_patches/optimal\S19\patch74.png,S19,optimal
1025,./image_patches/low\S09\patch02.png,S09,low
2543,./image_patches/optimal\S20\patch38.png,S20,optimal
2617,./image_patches/optimal\S21\patch102.png,S21,optimal
739,./image_patches/low\S06\patch71.png,S06,low
195,./image_patches/low\S02\patch39.png,S02,low
1827,./image_patches/low\S14\patch40.png,S14,low
3264,./image_patches/high\S24\patch95.png,S24,high
4575,./image_patches/high\S32\patch76.png,S32,high
2508,./image_patches/optimal\S20\patch109.png,S20,optimal
4831,./image_patches/high\S34\patch76.png,S34,high
4453,./image_patches/high\S31\patch82.png,S31,high
3918,./image_patches/high\S27\patch59.png,S27,high
4781,./image_patches/high\S34\patch26.png,S34,high
247,./image_patches/low\S02\patch91.png,S02,low
2525,./image_patches/optimal\S20\patch20.png,S20,optimal
701,./image_patches/low\S06\patch33.png,S06,low
3868,./image_patches/high\S27\patch216.png,S27,high
2796,./image_patches/optimal\S22\patch59.png,S22,optimal
4639,./image_patches/high\S33\patch128.png,S33,high
2424,./image_patches/optimal\S19\patch35.png,S19,optimal
1843,./image_patches/low\S14\patch56.png,S14,low
3442,./image_patches/high\S25\patch45.png,S25,high
4538,./image_patches/high\S32\patch39.png,S32,high
69,./image_patches/low\S01\patch41.png,S01,low
3639,./image_patches/high\S26\patch220.png,S26,high
2944,./image_patches/optimal\S23\patch189.png,S23,optimal
4480,./image_patches/high\S32\patch10.png,S32,high
952,./image_patches/low\S08\patch28.png,S08,low
587,./image_patches/low\S05\patch47.png,S05,low
2626,./image_patches/optimal\S21\patch110.png,S21,optimal
2371,./image_patches/optimal\S19\patch07.png,S19,optimal
4037,./image_patches/high\S28\patch50.png,S28,high
3329,./image_patches/high\S25\patch146.png,S25,high
2302,./image_patches/optimal\S18\patch37.png,S18,optimal
951,./image_patches/low\S08\patch27.png,S08,low
3638,./image_patches/high\S26\patch22.png,S26,high
2265,./image_patches/optimal\S18\patch114.png,S18,optimal
1588,./image_patches/low\S12\patch54.png,S12,low
2318,./image_patches/optimal\S18\patch53.png,S18,optimal
3945,./image_patches/high\S27\patch86.png,S27,high
4081,./image_patches/high\S28\patch94.png,S28,high
2971,./image_patches/optimal\S23\patch30.png,S23,optimal
4749,./image_patches/high\S34\patch111.png,S34,high
3607,./image_patches/high\S26\patch191.png,S26,high
3669,./image_patches/high\S26\patch38.png,S26,high
1229,./image_patches/low\S10\patch161.png,S10,low
2819,./image_patches/optimal\S22\patch82.png,S22,optimal
285,./image_patches/low\S03\patch118.png,S03,low
2952,./image_patches/optimal\S23\patch196.png,S23,optimal
3138,./image_patches/high\S24\patch18.png,S24,high
1036,./image_patches/low\S09\patch102.png,S09,low
3700,./image_patches/high\S26\patch69.png,S26,high
1532,./image_patches/low\S12\patch113.png,S12,low
2855,./image_patches/optimal\S23\patch108.png,S23,optimal
3718,./image_patches/high\S26\patch87.png,S26,high
4117,./image_patches/high\S29\patch119.png,S29,high
4306,./image_patches/high\S30\patch63.png,S30,high
112,./image_patches/low\S01\patch84.png,S01,low
1503,./image_patches/low\S11\patch95.png,S11,low
292,./image_patches/low\S03\patch124.png,S03,low
4261,./image_patches/high\S30\patch18.png,S30,high
2398,./image_patches/optimal\S19\patch121.png,S19,optimal
2904,./image_patches/optimal\S23\patch152.png,S23,optimal
232,./image_patches/low\S02\patch76.png,S02,low
479,./image_patches/low\S04\patch67.png,S04,low
1042,./image_patches/low\S09\patch108.png,S09,low
813,./image_patches/low\S07\patch17.png,S07,low
2931,./image_patches/optimal\S23\patch177.png,S23,optimal
2059,./image_patches/optimal\S16\patch44.png,S16,optimal
1712,./image_patches/low\S13\patch52.png,S13,low
2928,./image_patches/optimal\S23\patch174.png,S23,optimal
2866,./image_patches/optimal\S23\patch118.png,S23,optimal
2881,./image_patches/optimal\S23\patch131.png,S23,optimal
1398,./image_patches/low\S11\patch108.png,S11,low
3874,./image_patches/high\S27\patch221.png,S27,high
684,./image_patches/low\S06\patch16.png,S06,low
1408,./image_patches/low\S11\patch117.png,S11,low
31,./image_patches/low\S01\patch12.png,S01,low
1808,./image_patches/low\S14\patch21.png,S14,low
1138,./image_patches/low\S09\patch86.png,S09,low
3803,./image_patches/high\S27\patch157.png,S27,high
4313,./image_patches/high\S30\patch70.png,S30,high
2250,./image_patches/optimal\S18\patch100.png,S18,optimal
632,./image_patches/low\S05\patch92.png,S05,low
2972,./image_patches/optimal\S23\patch31.png,S23,optimal
4108,./image_patches/high\S29\patch110.png,S29,high
2892,./image_patches/optimal\S23\patch141.png,S23,optimal
62,./image_patches/low\S01\patch34.png,S01,low
1970,./image_patches/optimal\S15\patch70.png,S15,optimal
3911,./image_patches/high\S27\patch52.png,S27,high
3457,./image_patches/high\S25\patch60.png,S25,high
1058,./image_patches/low\S09\patch122.png,S09,low
1406,./image_patches/low\S11\patch115.png,S11,low
1224,./image_patches/low\S10\patch157.png,S10,low
1561,./image_patches/low\S12\patch27.png,S12,low
3799,./image_patches/high\S27\patch153.png,S27,high
2653,./image_patches/optimal\S21\patch32.png,S21,optimal
868,./image_patches/low\S07\patch72.png,S07,low
769,./image_patches/low\S07\patch02.png,S07,low
275,./image_patches/low\S03\patch109.png,S03,low
2288,./image_patches/optimal\S18\patch23.png,S18,optimal
1544,./image_patches/low\S12\patch124.png,S12,low
4486,./image_patches/high\S32\patch105.png,S32,high
2800,./image_patches/optimal\S22\patch63.png,S22,optimal
2281,./image_patches/optimal\S18\patch16.png,S18,optimal
2382,./image_patches/optimal\S19\patch107.png,S19,optimal
4820,./image_patches/high\S34\patch65.png,S34,high
481,./image_patches/low\S04\patch69.png,S04,low
3241,./image_patches/high\S24\patch72.png,S24,high
3367,./image_patches/high\S25\patch180.png,S25,high
1165,./image_patches/low\S10\patch103.png,S10,low
4698,./image_patches/high\S33\patch71.png,S33,high
713,./image_patches/low\S06\patch45.png,S06,low
890,./image_patches/low\S07\patch94.png,S07,low
4630,./image_patches/high\S33\patch12.png,S33,high
3306,./image_patches/high\S25\patch125.png,S25,high
2187,./image_patches/optimal\S17\patch47.png,S17,optimal
3489,./image_patches/high\S25\patch92.png,S25,high
569,./image_patches/low\S05\patch29.png,S05,low
1896,./image_patches/optimal\S15\patch10.png,S15,optimal
1579,./image_patches/low\S12\patch45.png,S12,low
3856,./image_patches/high\S27\patch205.png,S27,high
2717,./image_patches/optimal\S21\patch96.png,S21,optimal
755,./image_patches/low\S06\patch87.png,S06,low
2445,./image_patches/optimal\S19\patch56.png,S19,optimal
218,./image_patches/low\S02\patch62.png,S02,low
4762,./image_patches/high\S34\patch123.png,S34,high
3542,./image_patches/high\S26\patch132.png,S26,high
3073,./image_patches/high\S24\patch120.png,S24,high
2901,./image_patches/optimal\S23\patch15.png,S23,optimal
289,./image_patches/low\S03\patch121.png,S03,low
2092,./image_patches/optimal\S16\patch77.png,S16,optimal
1381,./image_patches/low\S11\patch02.png,S11,low
2413,./image_patches/optimal\S19\patch24.png,S19,optimal
2774,./image_patches/optimal\S22\patch37.png,S22,optimal
497,./image_patches/low\S04\patch85.png,S04,low
3211,./image_patches/high\S24\patch42.png,S24,high
1533,./image_patches/low\S12\patch114.png,S12,low
213,./image_patches/low\S02\patch57.png,S02,low
2582,./image_patches/optimal\S20\patch77.png,S20,optimal
4181,./image_patches/high\S29\patch66.png,S29,high
2161,./image_patches/optimal\S17\patch21.png,S17,optimal
3532,./image_patches/high\S26\patch123.png,S26,high
1339,./image_patches/low\S10\patch59.png,S10,low
2035,./image_patches/optimal\S16\patch20.png,S16,optimal
4626,./image_patches/high\S33\patch116.png,S33,high
1656,./image_patches/low\S13\patch111.png,S13,low
4221,./image_patches/high\S30\patch07.png,S30,high
4045,./image_patches/high\S28\patch58.png,S28,high
628,./image_patches/low\S05\patch88.png,S05,low
364,./image_patches/low\S03\patch80.png,S03,low
1908,./image_patches/optimal\S15\patch110.png,S15,optimal
4647,./image_patches/high\S33\patch20.png,S33,high
2916,./image_patches/optimal\S23\patch163.png,S23,optimal
355,./image_patches/low\S03\patch71.png,S03,low
1643,./image_patches/low\S13\patch10.png,S13,low
4343,./image_patches/high\S31\patch01.png,S31,high
4046,./image_patches/high\S28\patch59.png,S28,high
1203,./image_patches/low\S10\patch138.png,S10,low
4287,./image_patches/high\S30\patch44.png,S30,high
1491,./image_patches/low\S11\patch83.png,S11,low
1711,./image_patches/low\S13\patch51.png,S13,low
3837,./image_patches/high\S27\patch188.png,S27,high
4206,./image_patches/high\S29\patch91.png,S29,high
1899,./image_patches/optimal\S15\patch102.png,S15,optimal
2565,./image_patches/optimal\S20\patch60.png,S20,optimal
1690,./image_patches/low\S13\patch30.png,S13,low
3635,./image_patches/high\S26\patch217.png,S26,high
4498,./image_patches/high\S32\patch116.png,S32,high
1922,./image_patches/optimal\S15\patch22.png,S15,optimal
1699,./image_patches/low\S13\patch39.png,S13,low
1630,./image_patches/low\S12\patch96.png,S12,low
4712,./image_patches/high\S33\patch85.png,S33,high
771,./image_patches/low\S07\patch04.png,S07,low
862,./image_patches/low\S07\patch66.png,S07,low
527,./image_patches/low\S05\patch105.png,S05,low
1006,./image_patches/low\S08\patch82.png,S08,low
2984,./image_patches/optimal\S23\patch43.png,S23,optimal
4253,./image_patches/high\S30\patch126.png,S30,high
2997,./image_patches/optimal\S23\patch56.png,S23,optimal
690,./image_patches/low\S06\patch22.png,S06,low
3879,./image_patches/high\S27\patch226.png,S27,high
458,./image_patches/low\S04\patch46.png,S04,low
1400,./image_patches/low\S11\patch11.png,S11,low
2339,./image_patches/optimal\S18\patch74.png,S18,optimal
4411,./image_patches/high\S31\patch40.png,S31,high
575,./image_patches/low\S05\patch35.png,S05,low
3568,./image_patches/high\S26\patch156.png,S26,high
4666,./image_patches/high\S33\patch39.png,S33,high
4514,./image_patches/high\S32\patch15.png,S32,high
4714,./image_patches/high\S33\patch87.png,S33,high
4535,./image_patches/high\S32\patch36.png,S32,high
2343,./image_patches/optimal\S18\patch78.png,S18,optimal
1688,./image_patches/low\S13\patch28.png,S13,low
3188,./image_patches/high\S24\patch225.png,S24,high
2968,./image_patches/optimal\S23\patch27.png,S23,optimal
609,./image_patches/low\S05\patch69.png,S05,low
3403,./image_patches/high\S25\patch213.png,S25,high
3252,./image_patches/high\S24\patch83.png,S24,high
141,./image_patches/low\S02\patch103.png,S02,low
1494,./image_patches/low\S11\patch86.png,S11,low
754,./image_patches/low\S06\patch86.png,S06,low
443,./image_patches/low\S04\patch31.png,S04,low
1962,./image_patches/optimal\S15\patch62.png,S15,optimal
3636,./image_patches/high\S26\patch218.png,S26,high
2040,./image_patches/optimal\S16\patch25.png,S16,optimal
1605,./image_patches/low\S12\patch71.png,S12,low
3917,./image_patches/high\S27\patch58.png,S27,high
4843,./image_patches/high\S34\patch88.png,S34,high
776,./image_patches/low\S07\patch09.png,S07,low
4506,./image_patches/high\S32\patch123.png,S32,high
1952,./image_patches/optimal\S15\patch52.png,S15,optimal
182,./image_patches/low\S02\patch26.png,S02,low
299,./image_patches/low\S03\patch15.png,S03,low
688,./image_patches/low\S06\patch20.png,S06,low
2392,./image_patches/optimal\S19\patch116.png,S19,optimal
4425,./image_patches/high\S31\patch54.png,S31,high
1812,./image_patches/low\S14\patch25.png,S14,low
3393,./image_patches/high\S25\patch204.png,S25,high
49,./image_patches/low\S01\patch21.png,S01,low
3564,./image_patches/high\S26\patch152.png,S26,high
4167,./image_patches/high\S29\patch52.png,S29,high
2377,./image_patches/optimal\S19\patch102.png,S19,optimal
1233,./image_patches/low\S10\patch165.png,S10,low
4216,./image_patches/high\S30\patch02.png,S30,high
582,./image_patches/low\S05\patch42.png,S05,low
3949,./image_patches/high\S27\patch90.png,S27,high
2994,./image_patches/optimal\S23\patch53.png,S23,optimal
341,./image_patches/low\S03\patch57.png,S03,low
743,./image_patches/low\S06\patch75.png,S06,low
3248,./image_patches/high\S24\patch79.png,S24,high
3562,./image_patches/high\S26\patch150.png,S26,high
1307,./image_patches/low\S10\patch27.png,S10,low
1033,./image_patches/low\S09\patch10.png,S09,low
4170,./image_patches/high\S29\patch55.png,S29,high
84,./image_patches/low\S01\patch56.png,S01,low
3434,./image_patches/high\S25\patch37.png,S25,high
2912,./image_patches/optimal\S23\patch16.png,S23,optimal
2490,./image_patches/optimal\S20\patch02.png,S20,optimal
1500,./image_patches/low\S11\patch92.png,S11,low
2612,./image_patches/optimal\S21\patch08.png,S21,optimal
3786,./image_patches/high\S27\patch141.png,S27,high
762,./image_patches/low\S06\patch94.png,S06,low
13,./image_patches/low\S01\patch103.png,S01,low
691,./image_patches/low\S06\patch23.png,S06,low
18,./image_patches/low\S01\patch108.png,S01,low
4793,./image_patches/high\S34\patch38.png,S34,high
2546,./image_patches/optimal\S20\patch41.png,S20,optimal
3108,./image_patches/high\S24\patch152.png,S24,high
4351,./image_patches/high\S31\patch09.png,S31,high
3243,./image_patches/high\S24\patch74.png,S24,high
779,./image_patches/low\S07\patch101.png,S07,low
1026,./image_patches/low\S09\patch03.png,S09,low
3057,./image_patches/high\S24\patch106.png,S24,high
439,./image_patches/low\S04\patch27.png,S04,low
1419,./image_patches/low\S11\patch127.png,S11,low
3807,./image_patches/high\S27\patch160.png,S27,high
875,./image_patches/low\S07\patch79.png,S07,low
1127,./image_patches/low\S09\patch75.png,S09,low
4329,./image_patches/high\S30\patch86.png,S30,high
2719,./image_patches/optimal\S21\patch98.png,S21,optimal
4386,./image_patches/high\S31\patch15.png,S31,high
3194,./image_patches/high\S24\patch25.png,S24,high
3405,./image_patches/high\S25\patch215.png,S25,high
2026,./image_patches/optimal\S16\patch115.png,S16,optimal
4208,./image_patches/high\S29\patch93.png,S29,high
3984,./image_patches/high\S28\patch114.png,S28,high
3214,./image_patches/high\S24\patch45.png,S24,high
3375,./image_patches/high\S25\patch188.png,S25,high
1574,./image_patches/low\S12\patch40.png,S12,low
93,./image_patches/low\S01\patch65.png,S01,low
4524,./image_patches/high\S32\patch25.png,S32,high
2025,./image_patches/optimal\S16\patch114.png,S16,optimal
2873,./image_patches/optimal\S23\patch124.png,S23,optimal
681,./image_patches/low\S06\patch13.png,S06,low
1822,./image_patches/low\S14\patch35.png,S14,low
4290,./image_patches/high\S30\patch47.png,S30,high
773,./image_patches/low\S07\patch06.png,S07,low
781,./image_patches/low\S07\patch103.png,S07,low
4008,./image_patches/high\S28\patch21.png,S28,high
3301,./image_patches/high\S25\patch120.png,S25,high
619,./image_patches/low\S05\patch79.png,S05,low
3071,./image_patches/high\S24\patch119.png,S24,high
4086,./image_patches/high\S28\patch99.png,S28,high
1176,./image_patches/low\S10\patch113.png,S10,low
3451,./image_patches/high\S25\patch54.png,S25,high
3032,./image_patches/optimal\S23\patch91.png,S23,optimal
2030,./image_patches/optimal\S16\patch15.png,S16,optimal
3601,./image_patches/high\S26\patch186.png,S26,high
1548,./image_patches/low\S12\patch14.png,S12,low
2299,./image_patches/optimal\S18\patch34.png,S18,optimal
1467,./image_patches/low\S11\patch59.png,S11,low
3421,./image_patches/high\S25\patch24.png,S25,high
3499,./image_patches/high\S26\patch03.png,S26,high
1341,./image_patches/low\S10\patch61.png,S10,low
742,./image_patches/low\S06\patch74.png,S06,low
2663,./image_patches/optimal\S21\patch42.png,S21,optimal
3656,./image_patches/high\S26\patch25.png,S26,high
1660,./image_patches/low\S13\patch115.png,S13,low
4656,./image_patches/high\S33\patch29.png,S33,high
4756,./image_patches/high\S34\patch118.png,S34,high
3348,./image_patches/high\S25\patch163.png,S25,high
3741,./image_patches/high\S27\patch100.png,S27,high
1193,./image_patches/low\S10\patch129.png,S10,low
553,./image_patches/low\S05\patch13.png,S05,low
3919,./image_patches/high\S27\patch60.png,S27,high
2507,./image_patches/optimal\S20\patch108.png,S20,optimal
3454,./image_patches/high\S25\patch57.png,S25,high
4808,./image_patches/high\S34\patch53.png,S34,high
3689,./image_patches/high\S26\patch58.png,S26,high
1198,./image_patches/low\S10\patch133.png,S10,low
4090,./image_patches/high\S29\patch04.png,S29,high
1364,./image_patches/low\S10\patch84.png,S10,low
1951,./image_patches/optimal\S15\patch51.png,S15,optimal
4003,./image_patches/high\S28\patch16.png,S28,high
461,./image_patches/low\S04\patch49.png,S04,low
4806,./image_patches/high\S34\patch51.png,S34,high
3365,./image_patches/high\S25\patch179.png,S25,high
2296,./image_patches/optimal\S18\patch31.png,S18,optimal
1206,./image_patches/low\S10\patch140.png,S10,low
1992,./image_patches/optimal\S15\patch92.png,S15,optimal
3238,./image_patches/high\S24\patch69.png,S24,high
263,./image_patches/low\S03\patch08.png,S03,low
1016,./image_patches/low\S08\patch92.png,S08,low
1608,./image_patches/low\S12\patch74.png,S12,low
4710,./image_patches/high\S33\patch83.png,S33,high
2300,./image_patches/optimal\S18\patch35.png,S18,optimal
3110,./image_patches/high\S24\patch154.png,S24,high
800,./image_patches/low\S07\patch120.png,S07,low
1074,./image_patches/low\S09\patch22.png,S09,low
2009,./image_patches/optimal\S16\patch10.png,S16,optimal
438,./image_patches/low\S04\patch26.png,S04,low
351,./image_patches/low\S03\patch67.png,S03,low
319,./image_patches/low\S03\patch35.png,S03,low
4644,./image_patches/high\S33\patch17.png,S33,high
1132,./image_patches/low\S09\patch80.png,S09,low
893,./image_patches/low\S07\patch97.png,S07,low
444,./image_patches/low\S04\patch32.png,S04,low
2655,./image_patches/optimal\S21\patch34.png,S21,optimal
1271,./image_patches/low\S10\patch20.png,S10,low
2326,./image_patches/optimal\S18\patch61.png,S18,optimal
1284,./image_patches/low\S10\patch211.png,S10,low
3721,./image_patches/high\S26\patch90.png,S26,high
3318,./image_patches/high\S25\patch136.png,S25,high
3344,./image_patches/high\S25\patch16.png,S25,high
2554,./image_patches/optimal\S20\patch49.png,S20,optimal
3490,./image_patches/high\S25\patch93.png,S25,high
1306,./image_patches/low\S10\patch26.png,S10,low
4145,./image_patches/high\S29\patch30.png,S29,high
3922,./image_patches/high\S27\patch63.png,S27,high
2505,./image_patches/optimal\S20\patch106.png,S20,optimal
1600,./image_patches/low\S12\patch66.png,S12,low
1418,./image_patches/low\S11\patch126.png,S11,low
2336,./image_patches/optimal\S18\patch71.png,S18,optimal
3180,./image_patches/high\S24\patch218.png,S24,high
2012,./image_patches/optimal\S16\patch102.png,S16,optimal
3385,./image_patches/high\S25\patch197.png,S25,high
2765,./image_patches/optimal\S22\patch28.png,S22,optimal
859,./image_patches/low\S07\patch63.png,S07,low
2775,./image_patches/optimal\S22\patch38.png,S22,optimal
1851,./image_patches/low\S14\patch64.png,S14,low
2880,./image_patches/optimal\S23\patch130.png,S23,optimal
2307,./image_patches/optimal\S18\patch42.png,S18,optimal
4833,./image_patches/high\S34\patch78.png,S34,high
2090,./image_patches/optimal\S16\patch75.png,S16,optimal
293,./image_patches/low\S03\patch125.png,S03,low
2542,./image_patches/optimal\S20\patch37.png,S20,optimal
1619,./image_patches/low\S12\patch85.png,S12,low
495,./image_patches/low\S04\patch83.png,S04,low
2136,./image_patches/optimal\S17\patch110.png,S17,optimal
884,./image_patches/low\S07\patch88.png,S07,low
4643,./image_patches/high\S33\patch16.png,S33,high
1413,./image_patches/low\S11\patch121.png,S11,low
4077,./image_patches/high\S28\patch90.png,S28,high
2932,./image_patches/optimal\S23\patch178.png,S23,optimal
161,./image_patches/low\S02\patch121.png,S02,low
2283,./image_patches/optimal\S18\patch18.png,S18,optimal
2005,./image_patches/optimal\S16\patch06.png,S16,optimal
2230,./image_patches/optimal\S17\patch90.png,S17,optimal
417,./image_patches/low\S04\patch121.png,S04,low
398,./image_patches/low\S04\patch104.png,S04,low
132,./image_patches/low\S02\patch05.png,S02,low
401,./image_patches/low\S04\patch107.png,S04,low
230,./image_patches/low\S02\patch74.png,S02,low
2064,./image_patches/optimal\S16\patch49.png,S16,optimal
2016,./image_patches/optimal\S16\patch106.png,S16,optimal
2883,./image_patches/optimal\S23\patch133.png,S23,optimal
1616,./image_patches/low\S12\patch82.png,S12,low
3664,./image_patches/high\S26\patch33.png,S26,high
2259,./image_patches/optimal\S18\patch109.png,S18,optimal
2590,./image_patches/optimal\S20\patch85.png,S20,optimal
4333,./image_patches/high\S30\patch90.png,S30,high
2266,./image_patches/optimal\S18\patch115.png,S18,optimal
3821,./image_patches/high\S27\patch173.png,S27,high
450,./image_patches/low\S04\patch38.png,S04,low
4731,./image_patches/high\S34\patch05.png,S34,high
4596,./image_patches/high\S32\patch97.png,S32,high
2119,./image_patches/optimal\S17\patch05.png,S17,optimal
4571,./image_patches/high\S32\patch72.png,S32,high
1785,./image_patches/low\S14\patch114.png,S14,low
2001,./image_patches/optimal\S16\patch02.png,S16,optimal
290,./image_patches/low\S03\patch122.png,S03,low
1963,./image_patches/optimal\S15\patch63.png,S15,optimal
2674,./image_patches/optimal\S21\patch53.png,S21,optimal
1337,./image_patches/low\S10\patch57.png,S10,low
2845,./image_patches/optimal\S23\patch09.png,S23,optimal
2237,./image_patches/optimal\S17\patch97.png,S17,optimal
1888,./image_patches/optimal\S15\patch02.png,S15,optimal
3464,./image_patches/high\S25\patch67.png,S25,high
45,./image_patches/low\S01\patch17.png,S01,low
4397,./image_patches/high\S31\patch26.png,S31,high
657,./image_patches/low\S06\patch107.png,S06,low
1122,./image_patches/low\S09\patch70.png,S09,low
4726,./image_patches/high\S33\patch99.png,S33,high
978,./image_patches/low\S08\patch54.png,S08,low
3710,./image_patches/high\S26\patch79.png,S26,high
1589,./image_patches/low\S12\patch55.png,S12,low
4140,./image_patches/high\S29\patch25.png,S29,high
2936,./image_patches/optimal\S23\patch181.png,S23,optimal
1166,./image_patches/low\S10\patch104.png,S10,low
2276,./image_patches/optimal\S18\patch124.png,S18,optimal
2127,./image_patches/optimal\S17\patch102.png,S17,optimal
1944,./image_patches/optimal\S15\patch44.png,S15,optimal
1807,./image_patches/low\S14\patch20.png,S14,low
4794,./image_patches/high\S34\patch39.png,S34,high
2189,./image_patches/optimal\S17\patch49.png,S17,optimal
2581,./image_patches/optimal\S20\patch76.png,S20,optimal
3281,./image_patches/high\S25\patch102.png,S25,high
2957,./image_patches/optimal\S23\patch200.png,S23,optimal
1778,./image_patches/low\S14\patch108.png,S14,low
3505,./image_patches/high\S26\patch09.png,S26,high
3816,./image_patches/high\S27\patch169.png,S27,high
397,./image_patches/low\S04\patch103.png,S04,low
1856,./image_patches/low\S14\patch69.png,S14,low
1131,./image_patches/low\S09\patch79.png,S09,low
678,./image_patches/low\S06\patch126.png,S06,low
1968,./image_patches/optimal\S15\patch68.png,S15,optimal
1506,./image_patches/low\S11\patch98.png,S11,low
4093,./image_patches/high\S29\patch07.png,S29,high
891,./image_patches/low\S07\patch95.png,S07,low
519,./image_patches/low\S05\patch08.png,S05,low
1272,./image_patches/low\S10\patch200.png,S10,low
4540,./image_patches/high\S32\patch41.png,S32,high
4758,./image_patches/high\S34\patch12.png,S34,high
4560,./image_patches/high\S32\patch61.png,S32,high
2144,./image_patches/optimal\S17\patch118.png,S17,optimal
1289,./image_patches/low\S10\patch216.png,S10,low
2384,./image_patches/optimal\S19\patch109.png,S19,optimal
616,./image_patches/low\S05\patch76.png,S05,low
1738,./image_patches/low\S13\patch78.png,S13,low
2222,./image_patches/optimal\S17\patch82.png,S17,optimal
3582,./image_patches/high\S26\patch169.png,S26,high
1155,./image_patches/low\S10\patch04.png,S10,low
39,./image_patches/low\S01\patch127.png,S01,low
4804,./image_patches/high\S34\patch49.png,S34,high
1280,./image_patches/low\S10\patch208.png,S10,low
3053,./image_patches/high\S24\patch102.png,S24,high
4238,./image_patches/high\S30\patch112.png,S30,high
4369,./image_patches/high\S31\patch115.png,S31,high
2795,./image_patches/optimal\S22\patch58.png,S22,optimal
3701,./image_patches/high\S26\patch70.png,S26,high
3087,./image_patches/high\S24\patch133.png,S24,high
1340,./image_patches/low\S10\patch60.png,S10,low
2739,./image_patches/optimal\S22\patch108.png,S22,optimal
2426,./image_patches/optimal\S19\patch37.png,S19,optimal
3321,./image_patches/high\S25\patch139.png,S25,high
561,./image_patches/low\S05\patch21.png,S05,low
1407,./image_patches/low\S11\patch116.png,S11,low
4670,./image_patches/high\S33\patch43.png,S33,high
170,./image_patches/low\S02\patch14.png,S02,low
3487,./image_patches/high\S25\patch90.png,S25,high
2992,./image_patches/optimal\S23\patch51.png,S23,optimal
4601,./image_patches/high\S33\patch03.png,S33,high
2893,./image_patches/optimal\S23\patch142.png,S23,optimal
4703,./image_patches/high\S33\patch76.png,S33,high
2934,./image_patches/optimal\S23\patch18.png,S23,optimal
1242,./image_patches/low\S10\patch173.png,S10,low
1420,./image_patches/low\S11\patch128.png,S11,low
2170,./image_patches/optimal\S17\patch30.png,S17,optimal
312,./image_patches/low\S03\patch28.png,S03,low
4633,./image_patches/high\S33\patch122.png,S33,high
2258,./image_patches/optimal\S18\patch108.png,S18,optimal
1061,./image_patches/low\S09\patch125.png,S09,low
